moduleCode,category,screenName,isWidget,isPopup,isBase,isSubComponent,menuCd,layoutCategory,patternCode,rawPatternCode,subPattern,confidence,reason,components,apiCalls,callServices,spNames,lines,filePath,relativePath
supplychainmodel,planningbom,PopPlanningBomGrid2New,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;InputField:10;PopupDialog:1,engine/mp/SRV_UI_CM_11_POP_Q1;engine/mp/SRV_UI_CM_11_S3,,SP_UI_CM_11_S3_P_RT_MSG,175,/supplychainmodel/planningbom/PopPlanningBomGrid2New,view/supplychainmodel/planningbom/PopPlanningBomGrid2New.jsx
supplychainmodel,planscenario,PopConfirmSubjectPlan,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_16_Q2,,,84,/supplychainmodel/planscenario/PopConfirmSubjectPlan,view/supplychainmodel/planscenario/PopConfirmSubjectPlan.jsx
supplychainmodel,planscenario,PopPlanPolicy,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_16_Q2,,,85,/supplychainmodel/planscenario/PopPlanPolicy,view/supplychainmodel/planscenario/PopPlanPolicy.jsx
supplychainmodel,planscenario,PopPlanScenario,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:4;PopupDialog:1,engine/mp/SRV_UI_CM_15_Q1;engine/mp/SRV_UI_CM_16_S1,,SP_UI_CM_16_S1_P_RT_MSG,93,/supplychainmodel/planscenario/PopPlanScenario,view/supplychainmodel/planscenario/PopPlanScenario.jsx
supplychainmodel,planscenario,PopPlanScenarioStep,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;GridAddRowButton:1;GridDeleteRowButton:1;InputField:12;PopupDialog:1,engine/mp/SRV_UI_CM_15_Q1;engine/mp/SRV_UI_CM_16_Q2;engine/mp/SRV_UI_CM_16_S2,,SP_UI_CM_16_S2_P_RT_MSG,443,/supplychainmodel/planscenario/PopPlanScenarioStep,view/supplychainmodel/planscenario/PopPlanScenarioStep.jsx
supplychainmodel,planscenario,PopProcedure,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_16_Q2,,,84,/supplychainmodel/planscenario/PopProcedure,view/supplychainmodel/planscenario/PopProcedure.jsx
supplychainmodel,planscenario,PopUILink,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_16_Q2,,,109,/supplychainmodel/planscenario/PopUILink,view/supplychainmodel/planscenario/PopUILink.jsx
supplychainmodel,productionbom,PopComponentItem,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_05_Q2,,,124,/supplychainmodel/productionbom/PopComponentItem,view/supplychainmodel/productionbom/PopComponentItem.jsx
supplychainmodel,productionbom,PopNewChildBom,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:18;PopupDialog:1,engine/mp/SRV_UI_CM_05_S2,,SP_UI_CM_05_S2_P_RT_MSG,193,/supplychainmodel/productionbom/PopNewChildBom,view/supplychainmodel/productionbom/PopNewChildBom.jsx
supplychainmodel,productionbom,PopNewParentBom,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:11;PopupDialog:1,engine/mp/SRV_UI_CM_05_S1,,SP_UI_CM_05_S1_P_RT_MSG,116,/supplychainmodel/productionbom/PopNewParentBom,view/supplychainmodel/productionbom/PopNewParentBom.jsx
supplychainmodel,productionbom,PopNewPeriodActiveBom,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:10;PopupDialog:1,engine/mp/SRV_UI_CM_05_S3,,SP_UI_CM_05_S3_P_RT_MSG,100,/supplychainmodel/productionbom/PopNewPeriodActiveBom,view/supplychainmodel/productionbom/PopNewPeriodActiveBom.jsx
supplychainmodel,productionbom,PopNewPeriodBomRate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:16;PopupDialog:1,engine/mp/SRV_UI_CM_05_S4,,SP_UI_CM_05_S4_P_RT_MSG,153,/supplychainmodel/productionbom/PopNewPeriodBomRate,view/supplychainmodel/productionbom/PopNewPeriodBomRate.jsx
supplychainmodel,productionbom,PopParentComponentItem,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,SearchArea:1;BaseGrid:1;InputField:4;PopupDialog:1,engine/mp/SRV_GET_COMBO_LIST;engine/mp/SRV_UI_CM_05_POP_01_Q,,,161,/supplychainmodel/productionbom/PopParentComponentItem,view/supplychainmodel/productionbom/PopParentComponentItem.jsx
supplychainmodel,productionbom,PopPopParentComponentItem,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=2,SearchArea:1;WorkArea:1;BaseGrid:2;InputField:4;PopupDialog:1,engine/mp/SRV_GET_COMBO_LIST;engine/mp/SRV_UI_CM_05_POP_01_Q;engine/mp/SRV_UI_CM_05_Q6,,,270,/supplychainmodel/productionbom/PopPopParentComponentItem,view/supplychainmodel/productionbom/PopPopParentComponentItem.jsx
supplychainmodel,productionbom,PopProductionBomBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:4;PopupDialog:1,engine/mp/SRV_UI_CM_05_BATCH,,SP_UI_CM_05_BATCH_P_RT_MSG,137,/supplychainmodel/productionbom/PopProductionBomBundleCreate,view/supplychainmodel/productionbom/PopProductionBomBundleCreate.jsx
supplychainmodel,shipmentlt,PopShipmentLtBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:8;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_CM_07_BATCH,,SP_UI_CM_07_BATCH_P_RT_MSG,144,/supplychainmodel/shipmentlt/PopShipmentLtBundleCreate,view/supplychainmodel/shipmentlt/PopShipmentLtBundleCreate.jsx
supplychainmodel,shipmentlt,PopShipmentLtGridNew,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=2,BaseGrid:2;TabContainer:1;PopupDialog:1,engine/mp/SRV_UI_CM_07_POP_S1;engine/mp/SRV_UI_CM_07_POP_S2,,SP_UI_CM_07_POP_S1_P_RT_MSG;SP_UI_CM_07_POP_S2_P_RT_MSG,294,/supplychainmodel/shipmentlt/PopShipmentLtGridNew,view/supplychainmodel/shipmentlt/PopShipmentLtGridNew.jsx
supplychainmodel,site,PopLocationBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:5;PopLocatMst:1;PopupDialog:1,engine/mp/SRV_UI_CM_02_BATCH,,SP_UI_CM_02_BATCH_P_RT_MSG,111,/supplychainmodel/site/PopLocationBundleCreate,view/supplychainmodel/site/PopLocationBundleCreate.jsx
supplychainmodel,site,PopLocationMaster,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_01_POP_01_Q,,,103,/supplychainmodel/site/PopLocationMaster,view/supplychainmodel/site/PopLocationMaster.jsx
supplychainmodel,sitebod,PopPeriodSourcingPolicy,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;InputField:6;PopupDialog:1,engine/mp/SRV_UI_CM_06_POP_02_Q;engine/mp/SRV_UI_CM_06_S2,,SP_UI_CM_06_S2_P_RT_MSG,168,/supplychainmodel/sitebod/PopPeriodSourcingPolicy,view/supplychainmodel/sitebod/PopPeriodSourcingPolicy.jsx
supplychainmodel,sitebod,PopSiteBod,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;GridAddRowButton:1;GridDeleteRowButton:1;InputField:4;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_CM_06_POP_02_Q;engine/mp/SRV_UI_CM_06_POP_01_S,,SP_UI_CM_06_POP_01_S_P_RT_MSG,247,/supplychainmodel/sitebod/PopSiteBod,view/supplychainmodel/sitebod/PopSiteBod.jsx
supplychainmodel,sitebod,PopSiteBodBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:3;PopupDialog:1,engine/mp/SRV_UI_CM_06_BATCH,,SP_UI_CM_06_BATCH_P_RT_MSG,88,/supplychainmodel/sitebod/PopSiteBodBundleCreate,view/supplychainmodel/sitebod/PopSiteBodBundleCreate.jsx
supplychainmodel,sitebod,PopSupplyLocation,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_06_POP_Q1,,,85,/supplychainmodel/sitebod/PopSupplyLocation,view/supplychainmodel/sitebod/PopSupplyLocation.jsx
supplychainmodel,siteitem,PopDifGrade,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/dp/SRV_UI_CM_01_POP_01_Q,,,108,/supplychainmodel/siteitem/PopDifGrade,view/supplychainmodel/siteitem/PopDifGrade.jsx
supplychainmodel,siteitem,PopSiteItemBatchUpdate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:63;PopLocatTp:2;PopupDialog:1,engine/mp/SRV_UI_CM_04_BATCH_UPDATE,,SP_UI_CM_04_BATCH_UPDATE_P_RT_MSG,540,/supplychainmodel/siteitem/PopSiteItemBatchUpdate,view/supplychainmodel/siteitem/PopSiteItemBatchUpdate.jsx
supplychainmodel,siteitem,PopSiteItemBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:11;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_CM_04_BATCH,,SP_UI_CM_04_BATCH_P_RT_MSG,197,/supplychainmodel/siteitem/PopSiteItemBundleCreate,view/supplychainmodel/siteitem/PopSiteItemBundleCreate.jsx
supplychainmodel,siteitem,PopSiteItemNew,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:34;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_CM_04_S2,,SP_UI_CM_04_S2_P_RT_MSG,305,/supplychainmodel/siteitem/PopSiteItemNew,view/supplychainmodel/siteitem/PopSiteItemNew.jsx
supplychainmodel,siteshipmentschedule,PopDailyExceptionSchedule,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;PopupDialog:1,engine/mp/SRV_UI_CM_08_POP_01_Q;engine/mp/SRV_UI_CM_08_POP_02_S,,SP_UI_CM_08_POP_02_S_P_RT_MSG,188,/supplychainmodel/siteshipmentschedule/PopDailyExceptionSchedule,view/supplychainmodel/siteshipmentschedule/PopDailyExceptionSchedule.jsx
supplychainmodel,siteshipmentschedule,PopHoliday,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;PopupDialog:1,engine/mp/SRV_UI_CM_08_POP_01_Q;engine/mp/SRV_UI_CM_08_POP_04_S,,SP_UI_CM_08_POP_04_S_P_RT_MSG,185,/supplychainmodel/siteshipmentschedule/PopHoliday,view/supplychainmodel/siteshipmentschedule/PopHoliday.jsx
supplychainmodel,siteshipmentschedule,PopMonthlyExceptionSchedule,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;PopupDialog:1,engine/mp/SRV_UI_CM_08_POP_01_Q;engine/mp/SRV_UI_CM_08_POP_03_S,,SP_UI_CM_08_POP_03_S_P_RT_MSG,191,/supplychainmodel/siteshipmentschedule/PopMonthlyExceptionSchedule,view/supplychainmodel/siteshipmentschedule/PopMonthlyExceptionSchedule.jsx
supplychainmodel,siteshipmentschedule,PopShipmentSchedule,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;InputField:9;PopupDialog:1,engine/mp/SRV_UI_CM_08_POP_01_Q;engine/mp/SRV_UI_CM_08_POP_01_S,,SP_UI_CM_08_POP_01_S_P_RT_MSG,275,/supplychainmodel/siteshipmentschedule/PopShipmentSchedule,view/supplychainmodel/siteshipmentschedule/PopShipmentSchedule.jsx
supplychainmodel,sitewarehouse,PopPopLocat,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_13_POP_01_Q,,,107,/supplychainmodel/sitewarehouse/PopPopLocat,view/supplychainmodel/sitewarehouse/PopPopLocat.jsx
supplychainmodel,sitewarehouse,PopSiteWarehouse,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;GridAddRowButton:1;GridDeleteRowButton:1;InputField:9;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_CM_13_POP_03_Q;engine/mp/SRV_UI_CM_13_POP_02_S1;engine/mp/SRV_UI_CM_13_POP_02_S2,,SP_UI_CM_13_POP_02_S1_P_RT_MSG,289,/supplychainmodel/sitewarehouse/PopSiteWarehouse,view/supplychainmodel/sitewarehouse/PopSiteWarehouse.jsx
supplychainmodel,transportation,PopTransportationBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:11;PopupDialog:1,engine/mp/SRV_UI_CM_10_BATCH,,SP_UI_CM_10_BATCH_P_RT_MSG,171,/supplychainmodel/transportation/PopTransportationBundleCreate,view/supplychainmodel/transportation/PopTransportationBundleCreate.jsx
supplychainmodel,transportation,PopTransportationGridNew,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=2,BaseGrid:2;TabContainer:1;InputField:8;PopupDialog:1,engine/mp/SRV_UI_COMM_DATA_Q;engine/mp/SRV_UI_CM_10_POP_S1;engine/mp/SRV_UI_CM_10_POP_S2,,SP_UI_CM_10_POP_S1_P_RT_MSG;SP_UI_CM_10_POP_S2_P_RT_MSG,394,/supplychainmodel/transportation/PopTransportationGridNew,view/supplychainmodel/transportation/PopTransportationGridNew.jsx
supplychainmodel,widgets,SupplyChainMap,Y,N,N,N,,WIDGET,widget_misc,,,high,widget folder · chart=0 grid=0,,,,,129,/supplychainmodel/widgets/supplychainview/SupplyChainMap,view/supplychainmodel/widgets/supplychainview/SupplyChainMap.jsx
supplychainmodel,widgets,SupplyChainView,Y,N,N,N,,WIDGET,widget_misc,,,high,widget folder · chart=0 grid=0,,common/data,,SP_UI_CM_SUPPLYCHAIN,134,/supplychainmodel/widgets/SupplyChainView,view/supplychainmodel/widgets/supplychainview/SupplyChainView.jsx
supplyorder,,DpAnalysis,N,N,N,N,UI_SO_DPANALYSIS,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridCnt:1;InputField:1;PlanScope:1,engine/dp/GetDpAnalysisChart;engine/dp/GetDpAnalysis,,SP_UI_SO_TRANS_VER,816,/supplyorder/DpAnalysis,view/supplyorder/dpanalysis/DpAnalysis.jsx
supplyorder,,SoAdjust,N,N,N,N,UI_SO_ADJUST,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridDeleteRowButton:1;GridSaveButton:1;InputField:2;PlanScope:1;PopSelectItem:1,engine/dp/SRV_GET_SP_UI_SO_ADJUST_CHART_Q1;engine/dp/SRV_GET_SP_UI_SO_ADJUST_CHART_Q2;so/adjust;engine/dp/SRV_SET_SP_UI_SO_ADJUST_D1,,SP_UI_SO_ADJUST_DMD_TP;SP_UI_SO_ADJUST_CONFIG;SP_UI_SO_URGENT_TP;SP_UI_SO_DEMAND_CLASS;SP_UI_SO_ADJUST_MERGE;SP_UI_SO_ADJUST_CHART_Q1;SP_UI_SO_ADJUST_CHART_Q2;SP_UI_SO_ADJUST_S1;SP_UI_SO_ADJUST_S1_P_RT_MSG;SP_UI_SO_ADJUST_D1;SP_UI_SO_ADJUST_D1_P_RT_MSG,1297,/supplyorder/SoAdjust,view/supplyorder/soadjust/SoAdjust.jsx
supplyorder,,SoAnalysis,N,N,N,N,UI_SO_ANALYSIS,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;PlanScope:1;PopPersonalize:1,engine/dp/SRV_GET_SP_UI_SO_ANALYSIS_Q2;engine/dp/SRV_GET_SP_UI_SO_ANALYSIS_CHART_Q1,,SP_UI_SO_ANALYSIS_Q2;SP_UI_SO_ANALYSIS_CHART_Q1,667,/supplyorder/SoAnalysis,view/supplyorder/soanalysis/SoAnalysis.jsx
supplyorder,,SoItemTrend,N,N,N,N,UI_SO_ITEMTREND,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;PlanScope:1,engine/dp/SRV_UI_DP_00_POPUP_ITEM_TREE_Q2;engine/dp/SRV_GET_SP_UI_SO_ITEM_TREND_Q1,,SP_UI_SO_ADJUST_DMD_TP;SP_UI_SO_ITEM_TREND_Q1,607,/supplyorder/SoItemTrend,view/supplyorder/soitemtrend/SoItemTrend.jsx
supplyorder,,SoTransform,N,N,N,N,UI_SO_TRANSFORM,LAYOUT_SINGLE,free_form,,,low,no recognized grid/chart/split components,ContentInner:1;WorkArea:1;PlanScope:1,engine/dp/,SRV_GET_SP_UI_SO_TRANS_VER;SRV_GET_SP_UI_SO_TRANS_CONFIG;SRV_SET_SP_UI_SO_TRANS_CONFIRM;SRV_GET_SP_UI_SO_TRANS_GEN,SP_UI_SO_TRANS_LOC;SP_UI_SO_TRANS_VER;SP_UI_SO_TRANS_CONFIG;SP_UI_SO_TRANS_CONFIRM;SP_UI_SO_TRANS_CONFIRM_P_RT_MSG;SP_UI_SO_TRANS_GEN;SP_UI_SO_TRANS_GEN_P_RT_MSG,688,/supplyorder/SoTransform,view/supplyorder/sotransform/SoTransform.jsx
supplyorder,soadjust,SoPopRegister,N,N,N,N,,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,TabContainer:1;InputField:9;PopSelectItem:1;PopSelectAccount:1;PopupDialog:1,,,SP_UI_SO_ADJUST_S1;SP_UI_SO_ADJUST_S1_P_RT_MSG,169,/supplyorder/soadjust/SoPopRegister,view/supplyorder/soadjust/SoPopRegister.jsx
supplyorder,soadjust,SoSplitDialog,N,N,N,N,,LAYOUT_SINGLE,free_form,,,low,no recognized grid/chart/split components,,,,SP_UI_SO_ADJUST_SEPERATE;SP_UI_SO_ADJUST_SEPERATE_P_RT_MSG,88,/supplyorder/soadjust/SoSplitDialog,view/supplyorder/soadjust/SoSplitDialog.jsx
system,,CommonCode,N,N,N,N,UI_AD_01,LAYOUT_MIXED,mix_split,,,mid,splits=1 dirs=[unknown] tabs=0,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;SplitPanel:1;VLayoutBox:2;GridAddRowButton:2;GridDeleteRowButton:2;GridSaveButton:2;InputField:2,system/common/,,,400,/system/CommonCode,view/system/commoncode/CommonCode.jsx
system,,JobScheduleMgmt,N,N,N,N,,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;InputField:1,engine/T3SeriesDataServer/InitializeJobSchedule;engine/T3SeriesDataServer/TerminateJobSchedule;engine/T3SeriesDataServer/PauseJob;engine/T3SeriesDataServer/ResumeJob,,,222,/system/JobScheduleMgmt,view/system/jobschedulemgmt/JobScheduleMgmt.jsx
system,,MenuMgmt,N,N,N,N,UI_AD_MENU_MST,LAYOUT_SINGLE,h2_tree_grid,P04_tree_grid,,high,TreeGrid=1,ContentInner:1;WorkArea:1;TreeGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1,system/menus/delete;system/menus;system/menus?all-menus=true,,,624,/system/MenuMgmt,view/system/menumgmt/MenuMgmt.jsx
system,,Multilingual,N,N,N,N,UI_AD_07,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;GridExcelExportButton:1;GridExcelImportButton:1;InputField:3,system/lang-packs/delete;system/lang-packs;system/lang-packs/language-codes;system/lang-packs/,,,313,/system/Multilingual,view/system/multilingual/Multilingual.jsx
system,,ThemeMgmt,N,N,N,N,UI_AD_THEME,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;InputField:2,system/themes/;system/themes/delete,,,516,/system/ThemeMgmt,view/system/thememgmt/ThemeMgmt.jsx
system,permission,GroupPermission,N,N,N,N,UI_AD_04,LAYOUT_V2,v2_dual_grid,,,mid,2 BaseGrid no SplitPanel,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;GridSaveButton:1;InputField:1,system/groups/permissions;system/groups;system/groups/,,,354,/system/permission/GroupPermission,view/system/permission/grouppermission/GroupPermission.jsx
system,permission,TotalPermission,N,N,N,N,UI_AD_22,LAYOUT_V4,v4_multi_grid,,,mid,4 BaseGrid no SplitPanel,ContentInner:1;WorkArea:1;BaseGrid:4,/system/users;/system/users/groups;/system/users/;system/user/permissions/union,,,247,/system/permission/TotalPermission,view/system/permission/totalpermission/TotalPermission.jsx
system,permission,UserDelegation,N,N,N,N,UI_AD_18,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;InputField:2,system/users/delegations/delete;system/users/delegations;system/users,,,299,/system/permission/UserDelegation,view/system/permission/userdelegation/UserDelegation.jsx
system,permission,UserPermission,N,N,N,N,UI_AD_05,LAYOUT_V2,v2_dual_grid,,,mid,2 BaseGrid no SplitPanel,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;GridSaveButton:1;InputField:3,system/users/permissions;system/users;system/users/,,,323,/system/permission/UserPermission,view/system/permission/userpermission/UserPermission.jsx
system,planscope,PlanScope,N,N,N,N,UI_AD_PLAN_SCOPE,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,ContentInner:1;WorkArea:1;BaseGrid:3;TabContainer:1;GridAddRowButton:3;GridDeleteRowButton:2;GridSaveButton:3,common/planscope;common/planscope/modules;common/planscope/link,,,343,/system/planscope/PlanScope,view/system/planscope/planscope/PlanScope.jsx
system,planscope,PlanScopeUser,N,N,N,N,UI_AD_PLAN_SCOPE_USER,LAYOUT_V2,v2_dual_grid,,,mid,2 BaseGrid no SplitPanel,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;GridSaveButton:1;InputField:3,system/users/planscope;system/users;system/users/,,,207,/system/planscope/PlanScopeUser,view/system/planscope/planscopeuser/PlanScopeUser.jsx
system,planscope,PlanScopeUserGroup,N,N,N,N,UI_AD_PLAN_SCOPE_USER_GRP,LAYOUT_V2,v2_dual_grid,,,mid,2 BaseGrid no SplitPanel,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;GridSaveButton:1;InputField:1,/system/groups/planscope;system/groups;system/groups/,,,217,/system/planscope/PlanScopeUserGroup,view/system/planscope/planscopeusergroup/PlanScopeUserGroup.jsx
system,schedulerjob,SchedulerJobHistory,N,N,N,N,UI_AD_SCHEDULER_JOB_HISTORY,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;InputField:3,/scheduler-history/histories;system/common/codes,,,281,/system/schedulerjob/SchedulerJobHistory,view/system/schedulerjob/schedulerjobhistory/SchedulerJobHistory.jsx
system,schedulerjob,SchedulerJobMgmt,N,N,N,N,UI_AD_SCHEDULER_JOB_MGMT,LAYOUT_SINGLE,P02b_grid_only,,,mid,1 BaseGrid no SearchArea,ContentInner:1;WorkArea:1;BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;InputField:5,scheduler-mgmt/jobs;scheduler-mgmt/synchronize;scheduler-mgmt/cron-check;scheduler-mgmt/job/updates;scheduler-mgmt/job/reschedule;scheduler-mgmt/job;scheduler-mgmt/jobs-delete;/scheduler-mgmt/execute;scheduler-mgmt/server-info;system/common/codes;scheduler-mgmt/timezone;common/planscope/modules/module,,,1514,/system/schedulerjob/SchedulerJobMgmt,view/system/schedulerjob/schedulerjobmgmt/SchedulerJobMgmt.jsx
system,servermgmt,EngineHistory,N,N,N,N,,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;InputField:3,common/data,,SP_UI_CM_LOG,166,/system/servermgmt/EngineHistory,view/system/servermgmt/enginehistory/EngineHistory.jsx
system,servermgmt,License,N,N,N,N,UI_AD_06,LAYOUT_MIXED,mix_split,,,mid,splits=1 dirs=[unknown] tabs=0,ContentInner:1;WorkArea:1;BaseGrid:2;SplitPanel:1,engine/LicenseServer/GetLicenseResultInfo;engine/LicenseServer/GetLicensePossessionInfo;engine/LicenseServer/GetServerLicenseInfo,,,186,/system/servermgmt/License,view/system/servermgmt/license/License.jsx
system,servermgmt,ServerStatus,N,N,N,N,UI_AD_15,LAYOUT_SINGLE,P02b_grid_only,,,mid,1 BaseGrid no SearchArea,ContentInner:1;WorkArea:1;BaseGrid:1,engine/;system/server/server-status,,,122,/system/servermgmt/ServerStatus,view/system/servermgmt/serverstatus/ServerStatus.jsx
system,systemanalysis,AdminHistory,N,N,N,N,,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;InputField:3,system/logs/admin-action,,,139,/system/systemanalysis/AdminHistory,view/system/systemanalysis/adminhistory/AdminHistory.jsx
system,systemanalysis,LoginHistory,N,N,N,N,UI_AD_10,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;InputField:2,system/logs/system-access,,,114,/system/systemanalysis/LoginHistory,view/system/systemanalysis/loginhistory/LoginHistory.jsx
system,systemanalysis,TimeHistory,N,N,N,N,,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridExcelExportButton:1;InputField:4,system/logs/view-execution,,,158,/system/systemanalysis/TimeHistory,view/system/systemanalysis/timehistory/TimeHistory.jsx
